line_id,po_id,item_name,category,standard_cost,unit_price,quantity,line_total
LI-001022,PO-00261,Carbon Fiber Roll,direct_materials,178.8617,180.9137,266,48123.0442
LI-001023,PO-00262,Chain Lubricant 1gal,mro,382.5892,359.8585,33,11875.3305
LI-001024,PO-00262,Hydraulic Filter HF-200,mro,204.5431,137.5718,20,2751.436
LI-001025,PO-00263,V-Belt B68,mro,1868.907,2154.8418,24,51716.2032
LI-001026,PO-00263,Replacement Seal Kit,mro,358.5559,314.0771,7,2198.5397
LI-001027,PO-00263,Chain Lubricant 1gal,mro,135.6637,128.4186,40,5136.744
LI-001028,PO-00263,Grease Cartridge EP2,mro,1813.5875,1520.2229,29,44086.4641
LI-001029,PO-00264,Wire Brush Set,mro,1056.4461,1008.6485,37,37319.9945
LI-001030,PO-00264,Cutting Disc 4.5in,mro,407.9127,427.7624,46,19677.0704
LI-001031,PO-00264,O-Ring Kit Viton,mro,197.3689,145.6272,11,1601.8992
LI-001032,PO-00264,V-Belt B68,mro,566.4916,558.3187,23,12841.3301
LI-001033,PO-00265,Steel Billet Grade A,direct_materials,1582.1699,1608.4255,109,175318.3795
LI-001034,PO-00265,Steel Billet Grade A,direct_materials,1767.9233,1810.0313,55,99551.7215
LI-001035,PO-00265,Copper Tubing 1in,direct_materials,945.447,949.4119,486,461414.1834
LI-001036,PO-00265,Carbon Fiber Roll,direct_materials,3544.4729,3620.1397,396,1433575.3212
LI-001037,PO-00265,Titanium Rod 0.5in,direct_materials,3776.2291,3964.8799,464,1839704.2736
LI-001038,PO-00266,Bearing 6205-2RS,mro,354.3454,366.3117,38,13919.8446
LI-001039,PO-00266,Safety Gloves Nitrile L,mro,560.7932,615.537,11,6770.907
LI-001040,PO-00266,Grease Cartridge EP2,mro,790.2163,893.0422,9,8037.3798
LI-001041,PO-00266,Hydraulic Filter HF-200,mro,102.5236,82.6457,11,909.1027
LI-001042,PO-00266,V-Belt B68,mro,575.0197,515.3923,12,6184.7076
LI-001043,PO-00266,O-Ring Kit Viton,mro,638.7293,594.894,10,5948.94
LI-001044,PO-00267,Janitorial Supply Box,indirect,1056.4354,1008.0258,11,11088.2838
LI-001045,PO-00267,Cable Ties Assorted,indirect,2286.5908,2326.73,3,6980.19
LI-001046,PO-00267,Office Supply Bundle,indirect,646.0805,800.9672,18,14417.4096
LI-001047,PO-00267,Packaging Foam Sheet,indirect,250.7997,214.4954,1,214.4954
LI-001048,PO-00268,Cutting Disc 4.5in,mro,123.6494,144.6417,25,3616.0425
LI-001049,PO-00268,Grease Cartridge EP2,mro,1145.8132,1105.6108,2,2211.2216
LI-001050,PO-00268,V-Belt B68,mro,1539.1811,1440.9369,34,48991.8546
LI-001051,PO-00268,Safety Gloves Nitrile L,mro,591.076,629.9843,41,25829.3563
LI-001052,PO-00269,Software License Annual,services,282.0274,340.3667,10,3403.667
LI-001053,PO-00269,Waste Disposal Service,services,198.2373,198.3781,5,991.8905
LI-001054,PO-00270,PPE Restocking Kit,indirect,606.3907,558.4442,6,3350.6652
LI-001055,PO-00270,PPE Restocking Kit,indirect,1852.2852,2122.6655,8,16981.324
LI-001056,PO-00270,Printer Toner Set,indirect,2313.0301,2287.0315,19,43453.5985
LI-001057,PO-00270,First Aid Kit OSHA,indirect,1295.8188,856.8024,11,9424.8264
LI-001058,PO-00270,PPE Restocking Kit,indirect,1633.147,1410.3306,13,18334.2978
LI-001059,PO-00270,Printer Toner Set,indirect,2177.4436,2019.9766,8,16159.8128
LI-001060,PO-00271,Chain Lubricant 1gal,mro,199.0606,208.8521,3,626.5563
LI-001061,PO-00271,Replacement Seal Kit,mro,551.707,549.2119,44,24165.3236
LI-001062,PO-00271,Cutting Disc 4.5in,mro,185.8058,151.3668,45,6811.506
LI-001063,PO-00272,Replacement Seal Kit,mro,969.8663,848.2002,4,3392.8008
LI-001064,PO-00272,Cutting Disc 4.5in,mro,517.1081,578.7472,5,2893.736
LI-001065,PO-00272,V-Belt B68,mro,883.6341,1036.9707,43,44589.7401
LI-001066,PO-00272,Grease Cartridge EP2,mro,428.6663,544.6755,39,21242.3445
LI-001067,PO-00272,Safety Gloves Nitrile L,mro,964.9494,931.8445,48,44728.536
LI-001068,PO-00272,Safety Gloves Nitrile L,mro,1093.6634,925.5744,31,28692.8064
LI-001069,PO-00273,Wire Brush Set,mro,1617.7284,1270.7993,4,5083.1972
LI-001070,PO-00273,Chain Lubricant 1gal,mro,1051.4426,1162.7299,41,47671.9259
LI-001071,PO-00273,Hydraulic Filter HF-200,mro,1823.6598,2012.409,14,28173.726
LI-001072,PO-00274,Replacement Seal Kit,mro,1620.547,1703.1659,35,59610.8065
LI-001073,PO-00274,O-Ring Kit Viton,mro,815.0703,809.6068,31,25097.8108
LI-001074,PO-00274,Cutting Disc 4.5in,mro,1094.6851,1017.7215,30,30531.645
LI-001075,PO-00274,V-Belt B68,mro,455.5339,457.1304,3,1371.3912
LI-001076,PO-00275,Cleaning Contract Monthly,services,294.7273,329.2347,4,1316.9388
LI-001077,PO-00275,Software License Annual,services,980.9549,826.0786,5,4130.393
LI-001078,PO-00276,Replacement Seal Kit,mro,792.176,761.0775,50,38053.875
LI-001079,PO-00276,Safety Gloves Nitrile L,mro,892.1533,766.4867,32,24527.5744
LI-001080,PO-00276,Bearing 6205-2RS,mro,377.9079,271.8916,37,10059.9892
LI-001081,PO-00277,Brass Fitting 3/4in,direct_materials,1233.5239,1224.7464,290,355176.456
LI-001082,PO-00277,Aluminum Sheet 6061,direct_materials,818.4211,845.873,378,319739.994
LI-001083,PO-00277,Copper Tubing 1in,direct_materials,157.8739,155.3131,491,76258.7321
LI-001084,PO-00277,Brass Fitting 3/4in,direct_materials,783.6473,767.7405,255,195773.8275
LI-001085,PO-00277,Zinc Ingot 99.9%,direct_materials,485.1747,468.7759,245,114850.0955
LI-001086,PO-00277,Brass Fitting 3/4in,direct_materials,347.2471,351.8659,193,67910.1187
LI-001087,PO-00278,V-Belt B68,mro,213.5282,222.8331,13,2896.8303
LI-001088,PO-00278,Wire Brush Set,mro,1058.5572,1011.7352,2,2023.4704
LI-001089,PO-00278,Bearing 6205-2RS,mro,965.0013,1022.8646,40,40914.584
LI-001090,PO-00278,Grease Cartridge EP2,mro,1766.7221,1931.2839,19,36694.3941
LI-001091,PO-00279,Aluminum Sheet 6061,direct_materials,2104.0989,1989.4269,21,41777.9649
LI-001092,PO-00279,Zinc Ingot 99.9%,direct_materials,1802.0554,1811.871,332,601541.172
LI-001093,PO-00280,Chain Lubricant 1gal,mro,296.2979,297.1649,33,9806.4417
LI-001094,PO-00280,O-Ring Kit Viton,mro,1006.3819,1126.9389,18,20284.9002
LI-001095,PO-00281,Bearing 6205-2RS,mro,129.3478,148.1042,43,6368.4806
LI-001096,PO-00281,Cutting Disc 4.5in,mro,1787.4031,1750.4878,50,87524.39
LI-001097,PO-00281,Grease Cartridge EP2,mro,121.7974,142.0516,7,994.3612
LI-001098,PO-00281,Chain Lubricant 1gal,mro,1292.5949,790.0837,14,11061.1718
LI-001099,PO-00282,Cleaning Contract Monthly,services,598.612,558.3751,10,5583.751
LI-001100,PO-00282,Cleaning Contract Monthly,services,103.549,101.9837,3,305.9511
LI-001101,PO-00283,Facility Sign Set,indirect,1278.8023,1100.6465,8,8805.172
LI-001102,PO-00283,Janitorial Supply Box,indirect,250.7171,267.8838,4,1071.5352
LI-001103,PO-00284,Replacement Seal Kit,mro,1417.7904,1228.5397,34,41770.3498
LI-001104,PO-00284,Replacement Seal Kit,mro,1160.7933,1156.243,6,6937.458
LI-001105,PO-00284,Chain Lubricant 1gal,mro,1532.113,1353.5186,13,17595.7418
LI-001106,PO-00284,Grease Cartridge EP2,mro,1351.086,1602.2324,28,44862.5072
LI-001107,PO-00284,Safety Gloves Nitrile L,mro,1960.7472,1561.1627,23,35906.7421
LI-001108,PO-00285,Hydraulic Filter HF-200,mro,245.7399,238.0517,3,714.1551
LI-001109,PO-00285,Bearing 6205-2RS,mro,505.1891,450.5643,6,2703.3858
LI-001110,PO-00285,Cutting Disc 4.5in,mro,1953.9102,2117.1325,42,88919.565
LI-001111,PO-00285,Safety Gloves Nitrile L,mro,1788.1961,1833.1405,9,16498.2645
LI-001112,PO-00285,Wire Brush Set,mro,1841.1906,1915.3713,35,67037.9955
LI-001113,PO-00286,O-Ring Kit Viton,mro,510.3689,495.8564,49,24296.9636
LI-001114,PO-00286,O-Ring Kit Viton,mro,889.904,829.0278,9,7461.2502
LI-001115,PO-00287,Wire Brush Set,mro,361.2873,383.8878,4,1535.5512
LI-001116,PO-00287,Wire Brush Set,mro,1263.2056,1347.9192,7,9435.4344
LI-001117,PO-00287,Hydraulic Filter HF-200,mro,428.3232,469.3305,16,7509.288
LI-001118,PO-00288,Safety Gloves Nitrile L,mro,1309.344,1300.7402,9,11706.6618
LI-001119,PO-00288,Safety Gloves Nitrile L,mro,455.1946,515.3943,3,1546.1829
LI-001120,PO-00288,Grease Cartridge EP2,mro,230.5965,209.3259,32,6698.4288
LI-001121,PO-00288,Grease Cartridge EP2,mro,102.6599,99.527,24,2388.648
LI-001122,PO-00289,Safety Gloves Nitrile L,mro,650.7929,640.7567,34,21785.7278
LI-001123,PO-00289,Bearing 6205-2RS,mro,1650.7665,1587.7218,19,30166.7142
LI-001124,PO-00290,On-site Repair Service,services,1132.1993,1133.0647,10,11330.647
LI-001125,PO-00290,Cleaning Contract Monthly,services,809.2295,945.4707,8,7563.7656
LI-001126,PO-00290,Preventive Maintenance Visit,services,495.5184,495.9557,3,1487.8671
LI-001127,PO-00291,Bearing 6205-2RS,mro,1276.4591,1228.1085,2,2456.217
LI-001128,PO-00291,Bearing 6205-2RS,mro,170.4463,166.8058,34,5671.3972
LI-001129,PO-00293,O-Ring Kit Viton,mro,721.3559,637.5293,28,17850.8204
LI-001130,PO-00293,Hydraulic Filter HF-200,mro,1184.0744,1390.6487,28,38938.1636
LI-001131,PO-00293,Wire Brush Set,mro,1196.5612,1126.8014,39,43945.2546
LI-001132,PO-00293,Wire Brush Set,mro,1130.4577,1369.9239,13,17809.0107
LI-001133,PO-00293,Bearing 6205-2RS,mro,153.9118,169.5893,28,4748.5004
LI-001134,PO-00293,Cutting Disc 4.5in,mro,760.0406,786.1675,34,26729.695
LI-001135,PO-00294,Hydraulic Filter HF-200,mro,1044.2042,1024.5307,46,47128.4122
LI-001136,PO-00294,Cutting Disc 4.5in,mro,1683.1622,1726.3727,3,5179.1181
LI-001137,PO-00294,V-Belt B68,mro,325.279,366.2454,30,10987.362
LI-001138,PO-00294,Safety Gloves Nitrile L,mro,798.5645,780.6909,10,7806.909
LI-001139,PO-00295,Wire Brush Set,mro,813.3004,753.1923,44,33140.4612
LI-001140,PO-00295,O-Ring Kit Viton,mro,1007.3777,996.2902,46,45829.3492
LI-001141,PO-00296,Hydraulic Filter HF-200,mro,326.3547,245.1207,10,2451.207
LI-001142,PO-00296,Wire Brush Set,mro,1654.0013,1858.9284,5,9294.642
LI-001143,PO-00296,O-Ring Kit Viton,mro,342.044,343.0716,50,17153.58
LI-001144,PO-00296,Wire Brush Set,mro,449.8641,492.2242,12,5906.6904
LI-001145,PO-00296,Safety Gloves Nitrile L,mro,137.4254,153.4092,3,460.2276
LI-001146,PO-00296,Grease Cartridge EP2,mro,250.4256,234.3955,23,5391.0965
LI-001147,PO-00297,Cutting Disc 4.5in,mro,719.6844,719.8694,48,34553.7312
LI-001148,PO-00297,Cutting Disc 4.5in,mro,68.3504,65.9777,11,725.7547
LI-001149,PO-00297,Hydraulic Filter HF-200,mro,1729.6311,1689.1922,11,18581.1142
LI-001150,PO-00297,V-Belt B68,mro,1037.9348,929.9257,31,28827.6967
LI-001151,PO-00297,Cutting Disc 4.5in,mro,536.6734,473.2926,3,1419.8778
LI-001152,PO-00298,Chain Lubricant 1gal,mro,1906.816,1982.8967,12,23794.7604
LI-001153,PO-00298,Wire Brush Set,mro,1456.7618,1698.859,15,25482.885
LI-001154,PO-00298,Bearing 6205-2RS,mro,30.1192,30.8577,24,740.5848
LI-001155,PO-00298,O-Ring Kit Viton,mro,968.0669,959.1172,20,19182.344
LI-001156,PO-00298,O-Ring Kit Viton,mro,1201.88,1196.9455,19,22741.9645
LI-001157,PO-00298,Wire Brush Set,mro,123.4499,117.5893,9,1058.3037
LI-001158,PO-00299,O-Ring Kit Viton,mro,1091.7321,1289.4748,40,51578.992
LI-001159,PO-00299,Bearing 6205-2RS,mro,190.8243,163.5142,37,6050.0254
LI-001160,PO-00300,O-Ring Kit Viton,mro,363.2238,385.1031,17,6546.7527
LI-001161,PO-00300,Bearing 6205-2RS,mro,1654.3786,1487.4389,18,26773.9002
LI-001162,PO-00301,Storage Bin Set,indirect,2246.9507,1942.7897,7,13599.5279
LI-001163,PO-00301,Cable Ties Assorted,indirect,1987.985,2826.1766,20,56523.532
LI-001164,PO-00302,Janitorial Supply Box,indirect,1379.807,1275.2182,19,24229.1458
LI-001165,PO-00302,Office Supply Bundle,indirect,510.506,578.7209,9,5208.4881
LI-001166,PO-00302,Storage Bin Set,indirect,1721.1109,1938.8652,15,29082.978
LI-001167,PO-00303,Wire Brush Set,mro,1590.2133,1588.7771,36,57195.9756
LI-001168,PO-00303,Cutting Disc 4.5in,mro,1395.1926,1488.0833,1,1488.0833
LI-001169,PO-00303,O-Ring Kit Viton,mro,1033.4277,954.3736,46,43901.1856
LI-001170,PO-00304,Steel Billet Grade A,direct_materials,663.8096,649.2495,253,164260.1235
LI-001171,PO-00304,Stainless Plate 304,direct_materials,4630.7976,4608.4858,110,506933.438
LI-001172,PO-00304,Steel Billet Grade A,direct_materials,1416.116,1390.0501,451,626912.5951
LI-001173,PO-00305,Steel Billet Grade A,direct_materials,1845.9122,1883.9368,298,561413.1664
LI-001174,PO-00305,Aluminum Sheet 6061,direct_materials,807.9456,810.6348,439,355868.6772
LI-001175,PO-00306,Inspection & Audit Service,services,1543.3127,1430.4742,4,5721.8968
LI-001176,PO-00306,Consulting Day Rate,services,856.212,750.9318,4,3003.7272
LI-001177,PO-00306,Equipment Calibration,services,67.4339,64.7722,3,194.3166
LI-001178,PO-00306,Waste Disposal Service,services,141.6482,127.4465,10,1274.465
LI-001179,PO-00307,Zinc Ingot 99.9%,direct_materials,1116.7138,1082.9213,361,390934.5893
LI-001180,PO-00307,Steel Billet Grade A,direct_materials,1184.6709,1200.3996,272,326508.6912
LI-001181,PO-00307,Polypropylene Resin,direct_materials,1010.4131,1034.3998,237,245152.7526
LI-001182,PO-00308,Replacement Seal Kit,mro,277.6243,276.043,30,8281.29
LI-001183,PO-00308,Replacement Seal Kit,mro,64.636,68.9719,13,896.6347
LI-001184,PO-00308,Safety Gloves Nitrile L,mro,283.637,242.7466,49,11894.5834
LI-001185,PO-00309,Bearing 6205-2RS,mro,490.9944,578.2085,14,8094.919
LI-001186,PO-00309,Safety Gloves Nitrile L,mro,1851.981,2283.394,48,109602.912
LI-001187,PO-00309,Replacement Seal Kit,mro,1003.4412,1224.0871,23,28154.0033
LI-001188,PO-00309,Hydraulic Filter HF-200,mro,776.7676,883.1768,19,16780.3592
LI-001189,PO-00309,Bearing 6205-2RS,mro,1190.5818,1207.9767,12,14495.7204
LI-001190,PO-00310,Wire Brush Set,mro,1718.7011,1497.0606,37,55391.2422
LI-001191,PO-00310,Replacement Seal Kit,mro,711.6119,772.7779,25,19319.4475
LI-001192,PO-00310,V-Belt B68,mro,35.5117,37.9198,19,720.4762
LI-001193,PO-00310,Cutting Disc 4.5in,mro,1322.0943,1071.6228,22,23575.7016
LI-001194,PO-00310,Chain Lubricant 1gal,mro,1392.3811,1729.2463,18,31126.4334
LI-001195,PO-00311,Office Supply Bundle,indirect,663.0206,600.1946,19,11403.6974
LI-001196,PO-00311,PPE Restocking Kit,indirect,427.1077,409.5305,18,7371.549
LI-001197,PO-00311,Printer Toner Set,indirect,496.3288,631.0798,1,631.0798
LI-001198,PO-00312,Bearing 6205-2RS,mro,497.3823,507.9932,43,21843.7076
LI-001199,PO-00312,Chain Lubricant 1gal,mro,1633.8215,1839.8863,17,31278.0671
LI-001200,PO-00312,Wire Brush Set,mro,1969.9385,1826.0011,28,51128.0308
LI-001201,PO-00312,Cutting Disc 4.5in,mro,393.3714,348.8157,40,13952.628
LI-001202,PO-00312,Wire Brush Set,mro,1713.123,1611.8463,19,30625.0797
LI-001203,PO-00312,Bearing 6205-2RS,mro,1800.3147,1809.3794,22,39806.3468
LI-001204,PO-00313,Carbon Fiber Roll,direct_materials,3336.0168,3412.6168,263,897518.2184
LI-001205,PO-00313,Brass Fitting 3/4in,direct_materials,2546.8255,2574.156,415,1068274.74
LI-001206,PO-00314,Grease Cartridge EP2,mro,711.681,630.6128,16,10089.8048
LI-001207,PO-00314,Safety Gloves Nitrile L,mro,1915.2703,2034.4437,28,56964.4236
LI-001208,PO-00314,Bearing 6205-2RS,mro,1492.0665,1366.3636,35,47822.726
LI-001209,PO-00314,V-Belt B68,mro,1929.1924,1688.2011,17,28699.4187
LI-001210,PO-00315,Courier & Freight Charge,services,853.3805,738.2437,9,6644.1933
LI-001211,PO-00315,Software License Annual,services,877.4183,760.9131,8,6087.3048
LI-001212,PO-00315,Software License Annual,services,101.6789,103.46,4,413.84
LI-001213,PO-00315,Waste Disposal Service,services,870.653,864.6994,5,4323.497
LI-001214,PO-00316,Chain Lubricant 1gal,mro,1981.0952,2050.5419,43,88173.3017
LI-001215,PO-00316,Wire Brush Set,mro,1210.6264,1153.6247,20,23072.494
LI-001216,PO-00316,Cutting Disc 4.5in,mro,394.6807,354.5153,26,9217.3978
LI-001217,PO-00317,Hydraulic Filter HF-200,mro,1946.5713,1649.2392,7,11544.6744
LI-001218,PO-00317,Cutting Disc 4.5in,mro,843.6009,867.1971,48,41625.4608
LI-001219,PO-00317,Chain Lubricant 1gal,mro,1389.413,1308.6536,29,37950.9544
LI-001220,PO-00317,O-Ring Kit Viton,mro,713.6541,718.7074,23,16530.2702
LI-001221,PO-00318,V-Belt B68,mro,1675.5819,1974.1383,24,47379.3192
LI-001222,PO-00318,Hydraulic Filter HF-200,mro,1650.4828,1710.1516,33,56435.0028
LI-001223,PO-00319,Titanium Rod 0.5in,direct_materials,2992.8861,2978.0454,292,869589.2568
LI-001224,PO-00319,Copper Tubing 1in,direct_materials,89.8125,88.9625,313,27845.2625
LI-001225,PO-00319,Titanium Rod 0.5in,direct_materials,142.8695,141.9386,490,69549.914
LI-001226,PO-00319,Nylon Pellets 50lb,direct_materials,3490.6893,3331.7037,167,556394.5179
LI-001227,PO-00319,Stainless Plate 304,direct_materials,3702.9088,3436.0198,166,570379.2868
LI-001228,PO-00319,Polypropylene Resin,direct_materials,3321.2849,3252.9187,453,1473572.1711
LI-001229,PO-00320,Bearing 6205-2RS,mro,347.7159,284.7273,14,3986.1822
LI-001230,PO-00320,V-Belt B68,mro,1205.812,1438.994,17,24462.898
LI-001231,PO-00321,Equipment Calibration,services,1613.5829,1921.2405,7,13448.6835
LI-001232,PO-00321,Waste Disposal Service,services,571.7595,530.7422,3,1592.2266
LI-001233,PO-00321,Technical Training Session,services,431.7393,512.1807,2,1024.3614
LI-001234,PO-00321,Equipment Calibration,services,1150.5889,1177.5187,6,7065.1122
LI-001235,PO-00321,Cleaning Contract Monthly,services,506.6595,508.7274,9,4578.5466
LI-001236,PO-00321,Cleaning Contract Monthly,services,1357.2921,1117.3739,4,4469.4956
LI-001237,PO-00322,Steel Billet Grade A,direct_materials,1844.1232,1910.5552,449,857839.2848
LI-001238,PO-00322,Brass Fitting 3/4in,direct_materials,1596.1688,1566.4298,211,330516.6878
LI-001239,PO-00322,Zinc Ingot 99.9%,direct_materials,272.802,267.3176,366,97838.2416
LI-001240,PO-00323,Chain Lubricant 1gal,mro,1034.0645,946.6605,27,25559.8335
LI-001241,PO-00323,Grease Cartridge EP2,mro,1302.2287,1194.4371,26,31055.3646
LI-001242,PO-00323,Safety Gloves Nitrile L,mro,473.0539,491.0973,39,19152.7947
LI-001243,PO-00323,Safety Gloves Nitrile L,mro,910.2374,1047.0766,6,6282.4596
LI-001244,PO-00323,Cutting Disc 4.5in,mro,233.6857,262.7516,41,10772.8156
LI-001245,PO-00323,O-Ring Kit Viton,mro,908.9278,867.5424,28,24291.1872
LI-001246,PO-00324,Polypropylene Resin,direct_materials,3524.2369,3526.5997,398,1403586.6806
LI-001247,PO-00324,Copper Tubing 1in,direct_materials,3981.7538,3901.6596,266,1037841.4536
LI-001248,PO-00324,Polypropylene Resin,direct_materials,3287.8765,3154.3541,41,129328.5181
LI-001249,PO-00324,Brass Fitting 3/4in,direct_materials,3926.5996,3968.7328,178,706434.4384
LI-001250,PO-00324,Zinc Ingot 99.9%,direct_materials,2311.8076,2388.5297,58,138534.7226
LI-001251,PO-00325,Preventive Maintenance Visit,services,325.3839,220.6753,6,1324.0518
LI-001252,PO-00325,Consulting Day Rate,services,299.1478,330.1141,1,330.1141
LI-001253,PO-00325,Cleaning Contract Monthly,services,747.3138,597.8894,6,3587.3364
LI-001254,PO-00325,Software License Annual,services,171.3224,180.28,9,1622.52
LI-001255,PO-00325,Software License Annual,services,282.6116,276.6146,7,1936.3022
LI-001256,PO-00326,Bearing 6205-2RS,mro,940.4801,846.0912,20,16921.824
LI-001257,PO-00326,Hydraulic Filter HF-200,mro,848.9389,728.4272,28,20395.9616
LI-001258,PO-00326,Chain Lubricant 1gal,mro,1201.9904,842.6267,24,20223.0408
LI-001259,PO-00326,Bearing 6205-2RS,mro,879.9982,808.7648,7,5661.3536
LI-001260,PO-00326,Safety Gloves Nitrile L,mro,1788.1914,1622.1245,28,45419.486
LI-001261,PO-00327,V-Belt B68,mro,1157.6977,1277.2906,2,2554.5812
LI-001262,PO-00327,V-Belt B68,mro,938.9758,871.9852,28,24415.5856
LI-001263,PO-00327,Hydraulic Filter HF-200,mro,1908.8846,2204.8182,43,94807.1826
LI-001264,PO-00327,Replacement Seal Kit,mro,1759.0981,1878.6647,5,9393.3235
LI-001265,PO-00328,Hydraulic Filter HF-200,mro,1028.0817,755.6629,18,13601.9322
LI-001266,PO-00328,V-Belt B68,mro,463.5347,403.2378,8,3225.9024
LI-001267,PO-00328,Safety Gloves Nitrile L,mro,1054.6603,978.1587,1,978.1587
LI-001268,PO-00328,Cutting Disc 4.5in,mro,468.0749,450.0765,26,11701.989
LI-001269,PO-00328,Replacement Seal Kit,mro,143.5809,152.4924,23,3507.3252
LI-001270,PO-00328,O-Ring Kit Viton,mro,252.167,282.2276,19,5362.3244
LI-001271,PO-00329,Bearing 6205-2RS,mro,677.8185,701.6094,11,7717.7034
LI-001272,PO-00329,Grease Cartridge EP2,mro,28.6798,31.704,50,1585.2
LI-001273,PO-00329,O-Ring Kit Viton,mro,1152.9755,1119.2975,24,26863.14
LI-001274,PO-00329,Wire Brush Set,mro,116.9243,140.1106,46,6445.0876
LI-001275,PO-00330,Equipment Calibration,services,861.4023,903.028,6,5418.168
LI-001276,PO-00330,On-site Repair Service,services,286.3616,302.2234,1,302.2234
LI-001277,PO-00330,On-site Repair Service,services,663.7956,614.972,3,1844.916
LI-001278,PO-00331,Replacement Seal Kit,mro,1157.3067,983.9023,20,19678.046
LI-001279,PO-00331,Cutting Disc 4.5in,mro,630.019,473.8975,31,14690.8225
LI-001280,PO-00331,Bearing 6205-2RS,mro,1962.4152,1731.204,48,83097.792
LI-001281,PO-00331,Chain Lubricant 1gal,mro,1688.1762,1761.441,37,65173.317
LI-001282,PO-00331,Bearing 6205-2RS,mro,1336.1164,1263.6362,2,2527.2724
LI-001283,PO-00332,Hydraulic Filter HF-200,mro,1318.3479,1503.8232,18,27068.8176
LI-001284,PO-00332,Bearing 6205-2RS,mro,390.5161,399.1609,39,15567.2751
LI-001285,PO-00332,Replacement Seal Kit,mro,1566.2819,1583.3657,13,20583.7541
LI-001286,PO-00332,Bearing 6205-2RS,mro,587.431,606.9606,32,19422.7392
LI-001287,PO-00333,Nylon Pellets 50lb,direct_materials,1640.0099,1646.8615,299,492411.5885
LI-001288,PO-00333,Stainless Plate 304,direct_materials,1496.5209,1567.1909,374,586129.3966
LI-001289,PO-00333,Brass Fitting 3/4in,direct_materials,2277.3223,2241.8321,116,260052.5236
LI-001290,PO-00333,Titanium Rod 0.5in,direct_materials,501.392,503.3196,141,70968.0636
