po_id,supplier_id,business_unit,category,po_date,expected_delivery_date,total_value,payment_terms,status
PO-01515,SUP-031,it,mro,2026-01-10,2026-01-19,52213.55,net_30,closed
PO-01516,SUP-019,facilities,services,2025-08-03,2025-08-21,6733.07,net_60,closed
PO-01517,SUP-031,corporate,mro,2025-06-02,2025-06-12,47404.7,net_30,closed
PO-01518,SUP-006,corporate,mro,2025-05-28,2025-06-06,49624.86,net_30,closed
PO-01519,SUP-009,corporate,direct_materials,2025-01-06,2025-01-17,2610084.94,net_30,closed
PO-01520,SUP-009,logistics,direct_materials,2025-06-27,2025-07-08,2011402.83,net_90,closed
PO-01521,SUP-024,manufacturing,mro,2025-02-21,2025-03-14,105160.1,net_30,closed
PO-01522,SUP-031,corporate,mro,2026-01-18,2026-01-27,54476.0,net_60,closed
PO-01523,SUP-016,facilities,direct_materials,2024-06-17,2024-07-17,715460.41,net_90,closed
PO-01524,SUP-038,manufacturing,services,2025-08-12,2025-09-16,3395.34,net_30,closed
PO-01525,SUP-001,manufacturing,indirect,2025-01-20,2025-01-29,43823.8,net_60,closed
PO-01526,SUP-020,facilities,mro,2024-11-03,2024-11-17,92598.56,net_30,closed
PO-01527,SUP-001,facilities,indirect,2024-12-02,2024-12-11,62504.03,net_60,closed
PO-01528,SUP-046,manufacturing,direct_materials,2024-08-22,2024-09-16,1253979.14,net_30,closed
PO-01529,SUP-006,manufacturing,mro,2024-02-11,2024-02-23,248668.1,net_60,closed
PO-01530,SUP-009,corporate,direct_materials,2025-01-05,2025-01-12,825845.01,net_30,closed
PO-01531,SUP-048,facilities,indirect,2025-02-07,2025-02-26,96191.07,net_30,closed
PO-01532,SUP-048,it,indirect,2025-01-07,2025-01-28,60346.6,net_60,closed
PO-01533,SUP-048,facilities,indirect,2025-11-26,2025-12-12,105658.68,net_30,closed
PO-01534,SUP-009,manufacturing,direct_materials,2025-02-01,2025-02-11,4660165.66,net_60,closed
PO-01535,SUP-031,logistics,mro,2024-05-19,2024-05-27,92793.97,net_30,closed
PO-01536,SUP-019,manufacturing,services,2025-01-20,2025-02-10,16690.21,net_30,closed
PO-01537,SUP-031,it,mro,2026-03-09,2026-03-20,30213.38,net_60,open
PO-01538,SUP-007,it,services,2024-02-05,2024-02-24,19654.9,net_30,closed
PO-01539,SUP-006,manufacturing,mro,2024-05-19,2024-05-31,285654.35,net_30,closed
PO-01540,SUP-050,corporate,indirect,2025-07-24,2025-08-07,28184.15,net_30,closed
PO-01541,SUP-040,it,direct_materials,2025-10-26,2025-11-15,0.0,net_60,cancelled
PO-01542,SUP-024,manufacturing,mro,2025-06-08,2025-07-04,32808.76,net_60,closed
PO-01543,SUP-031,logistics,mro,2025-06-03,2025-06-13,82566.89,net_30,closed
PO-01544,SUP-031,manufacturing,mro,2024-02-27,2024-03-09,9460.17,net_60,closed
PO-01545,SUP-019,it,services,2024-06-20,2024-07-07,13461.18,net_60,closed
PO-01546,SUP-006,corporate,mro,2024-06-21,2024-06-30,212496.29,net_60,closed
PO-01547,SUP-031,logistics,mro,2024-08-10,2024-08-21,111070.45,net_30,closed
PO-01548,SUP-022,it,mro,2024-10-19,2024-11-24,37579.89,net_60,closed
PO-01549,SUP-010,facilities,indirect,2025-04-11,2025-04-30,35294.13,net_90,closed
PO-01550,SUP-001,it,indirect,2025-09-10,2025-09-22,20958.42,net_90,closed
PO-01551,SUP-006,logistics,mro,2025-08-30,2025-09-10,16492.46,net_60,closed
PO-01552,SUP-048,manufacturing,indirect,2024-01-24,2024-02-12,27520.42,net_30,closed
PO-01553,SUP-026,it,services,2026-01-09,2026-01-19,15537.77,net_30,closed
PO-01554,SUP-015,manufacturing,services,2024-02-18,2024-03-13,5098.39,net_60,closed
PO-01555,SUP-048,it,indirect,2024-04-27,2024-05-07,99274.46,net_60,closed
PO-01556,SUP-031,facilities,mro,2026-01-27,2026-02-07,216921.0,net_30,closed
PO-01557,SUP-031,facilities,mro,2024-07-20,2024-07-29,208946.57,net_60,closed
PO-01558,SUP-031,it,mro,2025-07-14,2025-07-24,248395.65,net_30,closed
PO-01559,SUP-015,manufacturing,services,2025-05-24,2025-06-09,24454.51,net_90,closed
PO-01560,SUP-006,manufacturing,mro,2024-08-12,2024-08-24,35117.11,net_30,closed
PO-01561,SUP-021,manufacturing,mro,2025-02-28,2025-03-08,80401.05,net_90,closed
PO-01562,SUP-031,manufacturing,mro,2025-04-10,2025-04-21,166658.78,net_30,closed
PO-01563,SUP-016,facilities,direct_materials,2024-07-19,2024-08-17,1203215.4,net_30,closed
PO-01564,SUP-040,it,direct_materials,2024-09-08,2024-09-29,3943577.28,net_60,closed
PO-01565,SUP-007,facilities,services,2025-08-03,2025-08-24,27971.13,net_30,closed
PO-01566,SUP-006,facilities,mro,2025-05-26,2025-06-05,59261.02,net_60,closed
PO-01567,SUP-046,manufacturing,direct_materials,2025-10-27,2025-11-23,1342107.64,net_30,closed
PO-01568,SUP-009,manufacturing,direct_materials,2026-03-12,2026-03-25,3752276.83,net_30,open
PO-01569,SUP-009,corporate,direct_materials,2025-02-20,2025-03-06,3446703.55,net_30,closed
PO-01570,SUP-001,it,indirect,2024-08-28,2024-09-04,138313.67,net_60,closed
PO-01571,SUP-006,it,mro,2025-02-05,2025-02-17,42450.64,net_30,closed
PO-01572,SUP-022,manufacturing,mro,2024-03-26,2024-04-26,36220.88,net_30,closed
PO-01573,SUP-006,manufacturing,mro,2026-03-05,2026-03-16,16066.12,net_60,open
PO-01574,SUP-037,manufacturing,direct_materials,2024-11-28,2024-12-28,3400614.08,net_90,closed
PO-01575,SUP-001,it,indirect,2026-02-01,2026-02-08,42698.28,net_30,closed
PO-01576,SUP-006,manufacturing,mro,2024-08-04,2024-08-17,122789.51,net_30,closed
PO-01577,SUP-006,manufacturing,mro,2026-02-22,2026-03-05,87246.55,net_30,open
PO-01578,SUP-001,corporate,indirect,2024-11-23,2024-12-07,63468.26,net_30,closed
PO-01579,SUP-006,manufacturing,mro,2025-03-02,2025-03-15,109377.7,net_60,closed
PO-01580,SUP-031,corporate,mro,2024-05-30,2024-06-09,56995.92,net_60,closed
PO-01581,SUP-031,it,mro,2026-01-21,2026-01-30,25937.64,net_30,closed
PO-01582,SUP-031,it,mro,2025-07-30,2025-08-12,160405.62,net_60,closed
PO-01583,SUP-031,manufacturing,mro,2025-07-03,2025-07-14,127517.3,net_30,closed
PO-01584,SUP-031,manufacturing,mro,2026-03-02,2026-03-16,111480.48,net_30,open
PO-01585,SUP-001,corporate,indirect,2025-01-18,2025-01-29,116608.92,net_60,closed
PO-01586,SUP-009,facilities,direct_materials,2025-03-23,2025-04-04,1523278.94,net_30,closed
PO-01587,SUP-003,facilities,services,2024-12-21,2025-01-20,9585.9,net_30,closed
PO-01588,SUP-026,manufacturing,services,2024-03-30,2024-04-12,30936.74,net_30,closed
PO-01589,SUP-026,manufacturing,services,2024-11-28,2024-12-16,13487.1,net_30,closed
PO-01590,SUP-032,corporate,indirect,2026-02-11,2026-03-03,91209.76,net_30,open
PO-01591,SUP-006,logistics,mro,2025-09-13,2025-09-22,67267.78,net_30,closed
PO-01592,SUP-043,facilities,direct_materials,2024-03-17,2024-03-31,1885154.01,net_30,closed
PO-01593,SUP-021,facilities,mro,2026-01-06,2026-01-14,110692.21,net_30,closed
PO-01594,SUP-001,manufacturing,indirect,2024-11-28,2024-12-12,19546.82,net_90,closed
PO-01595,SUP-031,manufacturing,mro,2025-02-25,2025-03-11,171417.57,net_30,closed
PO-01596,SUP-006,facilities,mro,2025-11-27,2025-12-04,41438.94,net_60,closed
PO-01597,SUP-031,corporate,mro,2025-09-22,2025-10-01,116590.51,net_60,closed
PO-01598,SUP-002,facilities,mro,2024-01-01,2024-01-16,88306.68,net_60,closed
PO-01599,SUP-006,it,mro,2024-12-14,2024-12-25,171078.87,net_30,closed
PO-01600,SUP-031,it,mro,2024-11-20,2024-11-29,201995.75,net_30,closed
PO-01601,SUP-002,manufacturing,mro,2025-06-08,2025-07-03,62599.49,net_30,closed
PO-01602,SUP-031,facilities,mro,2025-01-17,2025-01-26,45501.37,net_30,closed
PO-01603,SUP-031,it,mro,2025-04-27,2025-05-11,98791.61,net_30,closed
PO-01604,SUP-006,manufacturing,mro,2025-07-08,2025-07-15,115075.88,net_30,closed
PO-01605,SUP-035,it,mro,2026-01-09,2026-01-27,84865.23,net_30,closed
PO-01606,SUP-029,corporate,services,2024-07-22,2024-08-10,8082.64,net_30,closed
PO-01607,SUP-007,it,services,2025-12-25,2026-01-09,18752.5,net_90,closed
PO-01608,SUP-022,manufacturing,mro,2024-04-06,2024-05-14,7140.72,net_90,closed
PO-01609,SUP-021,it,mro,2024-08-24,2024-09-06,45846.11,net_30,closed
PO-01610,SUP-019,logistics,services,2024-01-29,2024-02-16,12416.71,net_60,closed
PO-01611,SUP-045,logistics,direct_materials,2024-04-01,2024-04-20,550137.52,net_30,closed
PO-01612,SUP-031,facilities,mro,2024-05-27,2024-06-08,23965.09,net_60,closed
PO-01613,SUP-029,manufacturing,services,2025-07-18,2025-08-05,18668.36,net_30,closed
PO-01614,SUP-006,manufacturing,mro,2025-03-21,2025-04-01,175768.63,net_30,closed
PO-01615,SUP-006,facilities,mro,2025-06-25,2025-07-03,46346.85,net_30,closed
PO-01616,SUP-031,manufacturing,mro,2024-03-25,2024-04-05,38732.75,net_60,closed
PO-01617,SUP-031,logistics,mro,2025-10-03,2025-10-17,78599.14,net_90,closed
PO-01618,SUP-039,it,mro,2024-02-15,2024-03-01,35574.26,net_60,closed
PO-01619,SUP-031,facilities,mro,2025-07-30,2025-08-08,179016.05,net_90,closed
PO-01620,SUP-009,logistics,direct_materials,2024-04-20,2024-05-01,5470060.61,net_30,closed
PO-01621,SUP-023,manufacturing,mro,2024-02-22,2024-03-30,31569.74,net_30,closed
PO-01622,SUP-018,manufacturing,services,2025-04-07,2025-05-02,10905.05,net_30,closed
PO-01623,SUP-009,manufacturing,direct_materials,2025-03-28,2025-04-08,2064814.1,net_60,closed
PO-01624,SUP-031,facilities,mro,2025-01-22,2025-02-01,115407.66,net_60,closed
PO-01625,SUP-046,facilities,direct_materials,2026-01-09,2026-02-01,1668558.83,net_90,closed
PO-01626,SUP-021,manufacturing,mro,2024-08-04,2024-08-17,62178.95,net_30,closed
PO-01627,SUP-018,manufacturing,services,2025-03-08,2025-04-01,10509.16,net_30,closed
PO-01628,SUP-031,manufacturing,mro,2025-09-21,2025-09-29,165236.9,net_90,closed
PO-01629,SUP-006,manufacturing,mro,2024-10-27,2024-11-07,155173.91,net_30,closed
PO-01630,SUP-031,corporate,mro,2025-12-17,2025-12-30,39149.81,net_30,closed
PO-01631,SUP-001,it,indirect,2025-08-26,2025-09-07,111183.26,net_30,closed
PO-01632,SUP-035,it,mro,2025-08-28,2025-09-10,148858.29,net_60,closed
PO-01633,SUP-031,logistics,mro,2024-12-11,2024-12-23,94193.59,net_90,closed
PO-01634,SUP-031,manufacturing,mro,2025-05-02,2025-05-10,84628.59,net_60,closed
PO-01635,SUP-006,logistics,mro,2024-02-04,2024-02-18,144869.43,net_60,closed
PO-01636,SUP-034,corporate,indirect,2024-08-26,2024-10-08,15635.52,net_60,closed
PO-01637,SUP-050,facilities,indirect,2024-09-10,2024-09-23,64181.83,net_30,closed
PO-01638,SUP-050,it,indirect,2024-12-02,2024-12-15,28663.7,net_60,closed
PO-01639,SUP-006,it,mro,2025-09-06,2025-09-15,66773.16,net_30,closed
PO-01640,SUP-024,manufacturing,mro,2025-08-25,2025-09-19,62895.86,net_90,closed
PO-01641,SUP-007,logistics,services,2024-01-21,2024-02-01,15635.13,net_30,closed
PO-01642,SUP-035,manufacturing,mro,2026-02-25,2026-03-17,125430.52,net_30,open
PO-01643,SUP-031,it,mro,2025-02-14,2025-02-25,40991.53,net_90,closed
PO-01644,SUP-035,facilities,mro,2025-12-04,2025-12-17,153450.8,net_30,closed
PO-01645,SUP-031,manufacturing,mro,2025-10-14,2025-10-21,217895.95,net_30,closed
PO-01646,SUP-043,corporate,direct_materials,2025-05-28,2025-06-18,4009966.72,net_60,closed
PO-01647,SUP-031,it,mro,2025-05-31,2025-06-14,164107.9,net_60,closed
PO-01648,SUP-014,it,indirect,2025-09-05,2025-10-01,0.0,net_60,cancelled
PO-01649,SUP-031,manufacturing,mro,2024-09-30,2024-10-08,74706.59,net_30,closed
PO-01650,SUP-006,manufacturing,mro,2024-04-23,2024-05-02,88733.68,net_60,closed
PO-01651,SUP-021,manufacturing,mro,2025-11-08,2025-11-18,90478.99,net_30,closed
PO-01652,SUP-031,manufacturing,mro,2025-03-29,2025-04-09,221729.01,net_90,closed
PO-01653,SUP-009,it,direct_materials,2025-10-17,2025-10-30,2093150.26,net_30,closed
PO-01654,SUP-031,manufacturing,mro,2025-12-27,2026-01-05,136710.42,net_30,closed
PO-01655,SUP-034,logistics,indirect,2026-01-28,2026-02-19,10405.34,net_60,closed
PO-01656,SUP-031,manufacturing,mro,2025-11-12,2025-11-23,113584.02,net_30,closed
PO-01657,SUP-006,it,mro,2025-09-10,2025-09-20,119376.74,net_30,closed
PO-01658,SUP-016,manufacturing,direct_materials,2024-07-30,2024-08-14,2963102.86,net_30,closed
PO-01659,SUP-006,manufacturing,mro,2024-06-19,2024-07-03,66287.15,net_60,closed
PO-01660,SUP-007,manufacturing,services,2024-11-22,2024-12-11,28251.92,net_30,closed
PO-01661,SUP-009,logistics,direct_materials,2024-01-20,2024-01-27,3642971.86,net_30,closed
PO-01662,SUP-043,facilities,direct_materials,2025-07-26,2025-08-15,1064086.41,net_30,closed
PO-01663,SUP-007,corporate,services,2025-10-17,2025-11-03,19185.65,net_30,closed
PO-01664,SUP-005,it,services,2025-03-07,2025-03-25,6415.73,net_30,closed
PO-01665,SUP-009,facilities,direct_materials,2024-11-06,2024-11-18,3198189.96,net_30,closed
PO-01666,SUP-040,it,direct_materials,2025-10-05,2025-10-19,1272906.84,net_30,closed
PO-01667,SUP-015,logistics,services,2024-06-24,2024-07-14,12235.93,net_90,closed
PO-01668,SUP-041,facilities,direct_materials,2025-05-27,2025-06-26,1664386.53,net_30,closed
PO-01669,SUP-006,it,mro,2024-11-19,2024-12-02,38075.97,net_90,closed
PO-01670,SUP-035,facilities,mro,2024-06-30,2024-07-11,177190.03,net_30,closed
PO-01671,SUP-001,manufacturing,indirect,2024-02-08,2024-02-22,58674.01,net_30,closed
PO-01672,SUP-006,manufacturing,mro,2024-07-28,2024-08-10,8085.66,net_30,closed
PO-01673,SUP-040,facilities,direct_materials,2024-01-10,2024-01-29,732029.45,net_90,closed
PO-01674,SUP-022,logistics,mro,2024-12-20,2025-02-03,3429.14,net_60,closed
PO-01675,SUP-035,it,mro,2025-06-08,2025-06-29,27322.13,net_60,closed
PO-01676,SUP-001,logistics,indirect,2026-01-23,2026-02-01,121909.56,net_60,closed
PO-01677,SUP-031,it,mro,2025-04-30,2025-05-08,228013.36,net_60,closed
PO-01678,SUP-024,manufacturing,mro,2025-09-30,2025-10-26,75468.39,net_30,closed
PO-01679,SUP-031,manufacturing,mro,2025-06-23,2025-07-05,117605.71,net_60,closed
PO-01680,SUP-039,it,mro,2025-08-04,2025-08-20,95299.43,net_90,closed
PO-01681,SUP-031,manufacturing,mro,2026-01-22,2026-01-29,99277.93,net_60,closed
PO-01682,SUP-031,manufacturing,mro,2024-01-29,2024-02-08,131963.31,net_60,closed
PO-01683,SUP-006,manufacturing,mro,2024-07-10,2024-07-20,6977.13,net_30,closed
PO-01684,SUP-021,corporate,mro,2025-06-07,2025-06-21,24962.2,net_30,closed
PO-01685,SUP-043,logistics,direct_materials,2026-03-12,2026-03-23,416102.94,net_60,open
PO-01686,SUP-006,facilities,mro,2026-01-03,2026-01-13,19329.53,net_60,closed
PO-01687,SUP-006,facilities,mro,2025-05-25,2025-06-07,85445.12,net_30,closed
PO-01688,SUP-002,manufacturing,mro,2025-06-06,2025-06-24,17889.0,net_60,closed
PO-01689,SUP-006,facilities,mro,2025-12-02,2025-12-11,106827.3,net_60,closed
PO-01690,SUP-018,manufacturing,services,2025-03-19,2025-04-09,18579.02,net_30,closed
PO-01691,SUP-024,manufacturing,mro,2026-02-01,2026-02-15,74104.25,net_30,closed
PO-01692,SUP-031,manufacturing,mro,2024-09-04,2024-09-16,158293.17,net_60,closed
PO-01693,SUP-031,facilities,mro,2024-07-13,2024-07-22,208046.07,net_30,closed
PO-01694,SUP-006,logistics,mro,2025-01-25,2025-02-04,74038.59,net_30,closed
PO-01695,SUP-031,manufacturing,mro,2025-08-27,2025-09-07,195514.86,net_30,closed
PO-01696,SUP-006,manufacturing,mro,2025-11-01,2025-11-13,46101.18,net_30,closed
PO-01697,SUP-006,manufacturing,mro,2025-02-28,2025-03-11,160549.6,net_30,closed
PO-01698,SUP-006,it,mro,2025-10-11,2025-10-19,135005.91,net_30,closed
PO-01699,SUP-031,manufacturing,mro,2025-10-15,2025-10-22,132768.27,net_30,closed
PO-01700,SUP-041,manufacturing,direct_materials,2024-11-22,2024-12-06,2402281.4,net_30,closed
PO-01701,SUP-028,it,mro,2024-08-19,2024-09-11,8113.12,net_90,closed
PO-01702,SUP-016,facilities,direct_materials,2024-05-25,2024-06-23,1233694.56,net_60,closed
PO-01703,SUP-031,manufacturing,mro,2024-03-02,2024-03-13,89195.86,net_30,closed
PO-01704,SUP-009,manufacturing,direct_materials,2025-03-31,2025-04-11,1583599.92,net_90,closed
PO-01705,SUP-031,manufacturing,mro,2024-05-27,2024-06-07,121820.52,net_30,closed
PO-01706,SUP-021,manufacturing,mro,2025-11-17,2025-11-29,121656.46,net_60,closed
PO-01707,SUP-031,facilities,mro,2025-02-25,2025-03-04,96057.16,net_60,closed
PO-01708,SUP-048,manufacturing,indirect,2024-04-01,2024-04-18,56125.55,net_90,closed
PO-01709,SUP-001,it,indirect,2026-01-23,2026-02-05,73886.0,net_60,closed
PO-01710,SUP-001,manufacturing,indirect,2024-12-01,2024-12-12,50126.45,net_30,closed
PO-01711,SUP-007,manufacturing,services,2025-10-11,2025-11-01,43141.52,net_60,closed
PO-01712,SUP-026,it,services,2025-01-21,2025-02-01,20340.15,net_60,closed
PO-01713,SUP-031,facilities,mro,2024-10-15,2024-10-26,193061.35,net_30,closed
PO-01714,SUP-035,corporate,mro,2024-02-08,2024-02-21,126927.45,net_30,closed
PO-01715,SUP-006,manufacturing,mro,2026-02-28,2026-03-13,64071.18,net_90,open
PO-01716,SUP-028,manufacturing,mro,2025-11-17,2025-12-17,51529.32,net_30,closed
PO-01717,SUP-021,facilities,mro,2025-07-25,2025-08-03,147465.33,net_30,closed
PO-01718,SUP-019,corporate,services,2026-02-25,2026-03-15,24002.06,net_30,open
PO-01719,SUP-002,logistics,mro,2025-08-04,2025-08-20,89032.68,net_30,closed
PO-01720,SUP-031,it,mro,2025-09-08,2025-09-19,72319.34,net_60,closed
PO-01721,SUP-031,it,mro,2025-06-12,2025-06-24,126197.89,net_30,closed
PO-01722,SUP-021,logistics,mro,2024-10-12,2024-10-25,93836.01,net_60,closed
PO-01723,SUP-026,manufacturing,services,2025-08-14,2025-09-02,11685.22,net_30,closed
PO-01724,SUP-005,manufacturing,services,2024-09-25,2024-10-10,25667.28,net_90,closed
PO-01725,SUP-043,manufacturing,direct_materials,2024-11-18,2024-12-01,1630272.48,net_30,closed
PO-01726,SUP-031,logistics,mro,2024-08-11,2024-08-24,204967.74,net_60,closed
PO-01727,SUP-031,facilities,mro,2026-03-20,2026-04-01,63936.3,net_60,open
PO-01728,SUP-029,manufacturing,services,2026-02-08,2026-02-23,24316.55,net_30,closed
PO-01729,SUP-026,logistics,services,2025-05-30,2025-06-18,21276.61,net_60,closed
PO-01730,SUP-006,facilities,mro,2024-01-24,2024-02-03,29259.53,net_30,closed
PO-01731,SUP-006,manufacturing,mro,2024-01-11,2024-01-18,54097.8,net_30,closed
PO-01732,SUP-031,logistics,mro,2025-12-25,2026-01-01,113551.01,net_60,closed
PO-01733,SUP-031,facilities,mro,2025-04-30,2025-05-08,89913.91,net_60,closed
PO-01734,SUP-006,manufacturing,mro,2025-03-05,2025-03-15,153839.67,net_90,closed
PO-01735,SUP-009,manufacturing,direct_materials,2025-04-13,2025-04-27,1836515.29,net_30,closed
PO-01736,SUP-006,manufacturing,mro,2024-02-03,2024-02-10,49786.99,net_90,closed
PO-01737,SUP-035,manufacturing,mro,2024-12-16,2025-01-04,42898.86,net_30,closed
PO-01738,SUP-035,manufacturing,mro,2025-02-06,2025-02-18,70712.04,net_60,closed
PO-01739,SUP-031,manufacturing,mro,2026-03-20,2026-03-30,160182.02,net_60,open
PO-01740,SUP-031,logistics,mro,2024-01-02,2024-01-10,30909.5,net_30,closed
PO-01741,SUP-021,manufacturing,mro,2025-10-05,2025-10-12,112374.86,net_60,closed
PO-01742,SUP-031,it,mro,2024-04-28,2024-05-09,177334.98,net_90,closed
PO-01743,SUP-006,facilities,mro,2024-07-01,2024-07-12,109351.68,net_30,closed
PO-01744,SUP-026,manufacturing,services,2024-02-18,2024-02-29,22600.95,net_60,closed
PO-01745,SUP-026,manufacturing,services,2025-09-15,2025-10-02,6011.08,net_30,closed
PO-01746,SUP-032,logistics,indirect,2024-06-21,2024-07-20,24645.25,net_60,closed
PO-01747,SUP-035,manufacturing,mro,2025-01-23,2025-02-07,123009.01,net_30,closed
PO-01748,SUP-019,corporate,services,2025-03-25,2025-04-11,27920.55,net_60,closed
PO-01749,SUP-045,manufacturing,direct_materials,2025-12-10,2026-01-06,782211.7,net_60,closed
PO-01750,SUP-031,it,mro,2025-10-03,2025-10-12,66358.29,net_30,closed
PO-01751,SUP-029,manufacturing,services,2026-01-19,2026-02-01,4639.22,net_30,closed
PO-01752,SUP-026,logistics,services,2024-08-25,2024-09-06,13802.7,net_60,closed
PO-01753,SUP-031,it,mro,2024-05-04,2024-05-16,68813.49,net_30,closed
PO-01754,SUP-031,manufacturing,mro,2024-07-02,2024-07-15,131178.82,net_60,closed
PO-01755,SUP-031,manufacturing,mro,2024-05-31,2024-06-11,36800.27,net_60,closed
PO-01756,SUP-018,facilities,services,2024-12-16,2025-01-15,5904.76,net_30,closed
PO-01757,SUP-009,it,direct_materials,2025-08-07,2025-08-19,1740423.99,net_60,closed
PO-01758,SUP-031,it,mro,2025-05-18,2025-06-01,18890.32,net_60,closed
PO-01759,SUP-002,corporate,mro,2024-01-01,2024-01-28,68039.9,net_60,closed
PO-01760,SUP-004,manufacturing,direct_materials,2025-11-22,2025-12-09,0.0,net_30,cancelled
PO-01761,SUP-019,manufacturing,services,2024-04-08,2024-04-26,20965.91,net_30,closed
PO-01762,SUP-008,facilities,services,2024-03-23,2024-04-15,6499.72,net_60,closed
PO-01763,SUP-001,manufacturing,indirect,2026-02-03,2026-02-14,38343.86,net_90,closed
PO-01764,SUP-006,manufacturing,mro,2024-05-29,2024-06-11,146107.86,net_30,closed
PO-01765,SUP-031,logistics,mro,2026-03-31,2026-04-14,146969.06,net_30,open
PO-01766,SUP-046,logistics,direct_materials,2025-01-18,2025-02-03,372057.54,net_90,closed
PO-01767,SUP-031,manufacturing,mro,2025-03-01,2025-03-13,132312.95,net_30,closed
PO-01768,SUP-028,logistics,mro,2024-05-08,2024-05-23,37677.5,net_90,closed
PO-01769,SUP-009,facilities,direct_materials,2024-12-07,2024-12-19,2975523.76,net_30,closed
PO-01770,SUP-021,facilities,mro,2024-12-05,2024-12-15,23195.09,net_30,closed
PO-01771,SUP-021,facilities,mro,2025-10-23,2025-10-30,84565.53,net_60,closed
PO-01772,SUP-032,logistics,indirect,2026-01-06,2026-01-23,23249.64,net_90,closed
PO-01773,SUP-006,it,mro,2025-01-05,2025-01-16,21798.11,net_30,closed
PO-01774,SUP-035,logistics,mro,2024-03-31,2024-04-12,196203.26,net_30,closed
PO-01775,SUP-031,logistics,mro,2025-06-17,2025-06-25,113069.23,net_60,closed
PO-01776,SUP-002,manufacturing,mro,2025-09-19,2025-10-13,41067.23,net_30,closed
PO-01777,SUP-022,manufacturing,mro,2025-06-04,2025-07-11,36305.39,net_30,closed
PO-01778,SUP-009,manufacturing,direct_materials,2025-03-25,2025-04-07,4058421.5,net_90,closed
PO-01779,SUP-032,manufacturing,indirect,2025-05-10,2025-06-04,80227.01,net_60,closed
PO-01780,SUP-006,manufacturing,mro,2025-05-26,2025-06-04,15883.22,net_30,closed
PO-01781,SUP-031,it,mro,2025-01-05,2025-01-16,95998.01,net_30,closed
PO-01782,SUP-009,manufacturing,direct_materials,2025-01-02,2025-01-10,3033157.95,net_60,closed
PO-01783,SUP-031,it,mro,2024-03-21,2024-04-01,60803.19,net_30,closed
PO-01784,SUP-005,logistics,services,2024-12-18,2025-01-01,22920.18,net_60,closed
PO-01785,SUP-031,manufacturing,mro,2024-09-11,2024-09-20,62322.83,net_90,closed
PO-01786,SUP-031,manufacturing,mro,2024-11-07,2024-11-14,159481.81,net_30,closed
PO-01787,SUP-029,manufacturing,services,2024-01-24,2024-02-10,18776.66,net_60,closed
PO-01788,SUP-031,facilities,mro,2025-05-16,2025-05-24,70649.58,net_30,closed
PO-01789,SUP-031,logistics,mro,2024-03-26,2024-04-09,203448.04,net_60,closed
PO-01790,SUP-001,manufacturing,indirect,2025-10-16,2025-10-25,75266.4,net_60,closed
PO-01791,SUP-008,facilities,services,2025-02-06,2025-03-05,11015.51,net_30,closed
PO-01792,SUP-021,manufacturing,mro,2024-01-30,2024-02-13,103850.25,net_90,closed
PO-01793,SUP-006,manufacturing,mro,2024-12-15,2024-12-26,34388.41,net_60,closed
PO-01794,SUP-031,manufacturing,mro,2026-02-13,2026-02-20,90128.61,net_30,open
PO-01795,SUP-031,it,mro,2026-03-25,2026-04-02,254011.52,net_60,open
PO-01796,SUP-021,it,mro,2025-03-15,2025-03-28,79284.31,net_30,closed
PO-01797,SUP-031,corporate,mro,2026-01-22,2026-02-04,196863.52,net_60,closed
PO-01798,SUP-031,logistics,mro,2024-04-17,2024-04-25,127736.55,net_30,closed
PO-01799,SUP-031,it,mro,2024-12-02,2024-12-12,48352.42,net_30,closed
PO-01800,SUP-036,facilities,services,2024-10-19,2024-12-01,6480.1,net_60,closed
PO-01801,SUP-009,manufacturing,direct_materials,2024-12-31,2025-01-12,1101198.73,net_30,closed
PO-01802,SUP-031,manufacturing,mro,2024-05-10,2024-05-19,151671.82,net_30,closed
PO-01803,SUP-049,manufacturing,direct_materials,2025-04-05,2025-04-29,620401.94,net_30,closed
PO-01804,SUP-009,manufacturing,direct_materials,2025-09-25,2025-10-08,3452006.07,net_90,closed
PO-01805,SUP-006,manufacturing,mro,2025-05-02,2025-05-13,137807.29,net_60,closed
PO-01806,SUP-019,manufacturing,services,2025-04-23,2025-05-06,4064.29,net_60,closed
PO-01807,SUP-048,logistics,indirect,2025-03-08,2025-03-28,25589.18,net_30,closed
PO-01808,SUP-006,manufacturing,mro,2024-09-12,2024-09-23,125869.89,net_30,closed
PO-01809,SUP-031,corporate,mro,2026-02-16,2026-02-27,38825.26,net_60,open
PO-01810,SUP-031,logistics,mro,2024-08-27,2024-09-10,8970.09,net_30,closed
PO-01811,SUP-026,manufacturing,services,2024-11-04,2024-11-16,9404.43,net_30,closed
PO-01812,SUP-007,it,services,2025-07-09,2025-07-23,16781.25,net_30,closed
PO-01813,SUP-043,facilities,direct_materials,2025-06-17,2025-07-02,4792176.79,net_90,closed
PO-01814,SUP-031,facilities,mro,2024-03-30,2024-04-06,157918.1,net_60,closed
PO-01815,SUP-001,it,indirect,2024-01-27,2024-02-08,30653.98,net_60,closed
PO-01816,SUP-031,facilities,mro,2025-09-24,2025-10-05,155804.26,net_60,closed
PO-01817,SUP-031,it,mro,2024-10-12,2024-10-23,149850.6,net_60,closed
